# lat,lng,id,name,building_type,type,url,page_type
46.011758,7.767509,osm_chez_vrony_46.0118_7.7675,Chez Vrony,ristorante,ristorante,
45.803536,7.569237,osm_le_gourmand_45.8035_7.5692,Le Gourmand,ristorante,ristorante,
46.265736,6.841421,osm_wine_yours_46.2657_6.8414,Wine Yours,ristorante,ristorante,
46.487477,7.667236,osm_landgasthof_ruedihus_46.4875_7.6672,Landgasthof Ruedihus,ristorante,ristorante,
46.055470,7.049589,osm_alpage_de_bovine_46.0555_7.0496,Alpage de Bovine,ristorante,ristorante,
46.204673,6.892650,osm_hotel_du_repos_46.2047_6.8927,Hotel du Repos,ristorante,ristorante,
46.470594,6.883922,osm_auberge_communale_de_st_l_gier___la_chi__46.4706_6.8839,Auberge Communale de St-Légier - La Chiésaz,ristorante,ristorante,
46.377976,7.627488,osm_canaan_46.3780_7.6275,Canaan,ristorante,ristorante,
46.083259,6.975841,osm_central_46.0833_6.9758,Central,ristorante,ristorante,
46.140329,7.014119,osm_auberge_du_vallon_de_van_46.1403_7.0141,Auberge du Vallon de Van,ristorante,ristorante,
46.498921,7.419446,osm_kreuz_46.4989_7.4194,Kreuz,ristorante,ristorante,
