# lat,lng,id,name,building_type,type,url,page_type
# Lignano Sabbiadoro -- Tutti
45.681850,13.120324,ov_pronto_soccorso_di_lignano_45.6819_13.1203,Pronto Soccorso di Lignano,HOSPITAL,hospital,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/pronto_soccorso_di_lignano_45.6819_13.1203.json,custom
45.692049,13.149634,osm_caf__lignano_45.6920_13.1496,Cafè Lignano,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/caf_lignano_45.6920_13.1496.json,custom
45.690540,13.144770,osm_shaker_45.6905_13.1448,Shaker,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/shaker_45.6905_13.1448.json,custom
45.693159,13.148508,osm_cav__45.6932_13.1485,Cavò,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/cav_45.6932_13.1485.json,custom
45.688487,13.141430,osm_ramblas_45.6885_13.1414,Ramblas,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/ramblas_45.6885_13.1414.json,custom
45.669736,13.094472,osm_ai_sette_peccati_45.6697_13.0945,ai Sette Peccati,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/ai_sette_peccati_45.6697_13.0945.json,custom
45.685879,13.133869,osm_caff__concerto_45.6859_13.1339,Caffè Concerto,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/caff_concerto_45.6859_13.1339.json,custom
45.681558,13.132643,osm_caffe_bar_cliche_45.6816_13.1326,Caffe Bar Cliche,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/caffe_bar_cliche_45.6816_13.1326.json,custom
45.685311,13.133467,osm_city_45.6853_13.1335,City,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/city_45.6853_13.1335.json,custom
45.689563,13.143450,osm_birreria_del_mondo_45.6896_13.1435,Birreria del Mondo,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/birreria_del_mondo_45.6896_13.1435.json,custom
45.688796,13.141532,osm_central_park_45.6888_13.1415,Central Park,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/central_park_45.6888_13.1415.json,custom
45.691461,13.144497,osm_stones_cafe__45.6915_13.1445,Stones Cafe',bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/stones_cafe_45.6915_13.1445.json,custom
45.691129,13.144154,osm_casa_del_tramezzino_45.6911_13.1442,Casa del Tramezzino,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/casa_del_tramezzino_45.6911_13.1442.json,custom
45.691076,13.144402,osm_ghin__45.6911_13.1444,Ghiné,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/ghin_45.6911_13.1444.json,custom
45.687113,13.138552,osm_park_avenue_45.6871_13.1386,Park Avenue,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/park_avenue_45.6871_13.1386.json,custom
45.688987,13.142601,osm_bar_gelati_45.6890_13.1426,Bar Gelati,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/bar_gelati_45.6890_13.1426.json,custom
45.686146,13.135720,osm_grace_45.6861_13.1357,Grace,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/grace_45.6861_13.1357.json,custom
45.690026,13.146128,osm_zona_45.6900_13.1461,Zona,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/zona_45.6900_13.1461.json,custom
45.691339,13.146627,osm_l__emporio_45.6913_13.1466,L' Emporio,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/l_emporio_45.6913_13.1466.json,custom
45.666178,13.109127,osm_gran_bar_park_palace_45.6662_13.1091,Gran Bar Park Palace,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/gran_bar_park_palace_45.6662_13.1091.json,custom
45.667293,13.107820,osm_brunzin_45.6673_13.1078,Brunzin,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/brunzin_45.6673_13.1078.json,custom
45.666322,13.108619,osm_hollywood_45.6663_13.1086,Hollywood,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/hollywood_45.6663_13.1086.json,custom
45.667800,13.106947,osm_epoca_bar_45.6678_13.1069,Epoca Bar,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/epoca_bar_45.6678_13.1069.json,custom
45.684761,13.134354,osm_eventi_45.6848_13.1344,Eventi,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/eventi_45.6848_13.1344.json,custom
45.683477,13.135049,osm_la_baja_del_mar_45.6835_13.1350,La baja del mar,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/la_baja_del_mar_45.6835_13.1350.json,custom
45.686292,13.133667,osm_borsa_45.6863_13.1337,Borsa,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/borsa_45.6863_13.1337.json,custom
45.686781,13.137082,osm_prosecco_priv_e_45.6868_13.1371,Prosecco Privée,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/prosecco_prive_45.6868_13.1371.json,custom
45.689393,13.142637,osm_kristal_45.6894_13.1426,Kristal,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/kristal_45.6894_13.1426.json,custom
45.693121,13.148150,osm_king_s_45.6931_13.1481,King's,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/kings_45.6931_13.1481.json,custom
45.689660,13.143649,osm_living_45.6897_13.1436,Living,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/living_45.6897_13.1436.json,custom
45.688971,13.137949,osm_aurora_45.6890_13.1379,Aurora,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/aurora_45.6890_13.1379.json,custom
45.662159,13.106732,osm_befed_45.6622_13.1067,Befed,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/befed_45.6622_13.1067.json,custom
45.671042,13.117599,osm_frecce_tricolori_45.6710_13.1176,Frecce Tricolori,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/frecce_tricolori_45.6710_13.1176.json,custom
45.684846,13.138081,osm_lungomare_124_45.6848_13.1381,Lungomare 124,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/lungomare_124_45.6848_13.1381.json,custom
45.659243,13.065700,osm_baretto_45.6592_13.0657,Baretto,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/baretto_45.6592_13.0657.json,custom
45.660999,13.106388,osm_riviera_resort_45.6610_13.1064,Riviera Resort,bar_cafe,bar_cafe,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/riviera_resort_45.6610_13.1064.json,custom
45.651110,13.094650,ov_misterblu_diving_center_centro_immersion_45.6511_13.0946,Misterblu Diving Center Centro Immersioni,GYM,palestra,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/misterblu_diving_center_centro_immersion_45.6511_13.0946.json,custom
45.674317,13.098988,ov_palestra_comunale_45.6743_13.0990,Palestra Comunale,GYM,palestra,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/palestra_comunale_45.6743_13.0990.json,custom
45.670581,13.116712,ov_waterfun_lignano_45.6706_13.1167,Waterfun Lignano,GYM,palestra,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/waterfun_lignano_45.6706_13.1167.json,custom
45.670300,13.106700,ov_asd_tiburon_45.6703_13.1067,ASD Tiburon,GYM,palestra,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/asd_tiburon_45.6703_13.1067.json,custom
45.668168,13.103988,ov_associazione_sportiva_dinamika_45.6682_13.1040,Associazione Sportiva Dinamika,GYM,palestra,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/associazione_sportiva_dinamika_45.6682_13.1040.json,custom
45.678684,13.131156,ov_banana_bread_water_sports_45.6787_13.1312,Banana Bread Water Sports,GYM,palestra,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/banana_bread_water_sports_45.6787_13.1312.json,custom
45.680824,13.109429,ov_kinesis_club_45.6808_13.1094,Kinesis Club,GYM,palestra,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/kinesis_club_45.6808_13.1094.json,custom
45.681110,13.112810,ov_krav_maga_lignano_sabbiadoro___ud_45.6811_13.1128,Krav Maga Lignano Sabbiadoro - Ud,GYM,palestra,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/krav_maga_lignano_sabbiadoro_-_ud_45.6811_13.1128.json,custom
45.682450,13.129010,ov_spiaggia_getur_45.6825_13.1290,Spiaggia Getur,GYM,palestra,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/spiaggia_getur_45.6825_13.1290.json,custom
45.685130,13.139170,ov_water_sport_45.6851_13.1392,Water Sport,GYM,palestra,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/water_sport_45.6851_13.1392.json,custom
45.686693,13.142698,ov_gimmi_windsurf_school_45.6867_13.1427,Gimmi Windsurf School,GYM,palestra,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/gimmi_windsurf_school_45.6867_13.1427.json,custom
45.686197,13.130371,ov_alcatraz_gym_45.6862_13.1304,Alcatraz Gym,GYM,palestra,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/alcatraz_gym_45.6862_13.1304.json,custom
45.693364,13.138498,ov_belvedere_trabucco_45.6934_13.1385,Belvedere Trabucco,GYM,palestra,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/belvedere_trabucco_45.6934_13.1385.json,custom
45.691880,13.149720,ov_bagno_italia_lignano_sabbiadoro_45.6919_13.1497,Bagno Italia Lignano Sabbiadoro,GYM,palestra,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/bagno_italia_lignano_sabbiadoro_45.6919_13.1497.json,custom
45.692460,13.149164,ov_beach_and_sport_45.6925_13.1492,Beach and Sport,GYM,palestra,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/beach_and_sport_45.6925_13.1492.json,custom
45.687596,13.128927,ov_vela_sail_alto_adriatico_45.6876_13.1289,Vela Sail Alto Adriatico,GYM,palestra,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/vela_sail_alto_adriatico_45.6876_13.1289.json,custom
45.690948,13.144068,osm_poste_italiane_45.6909_13.1441,Poste Italiane,ufficio_postale,ufficio_postale,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/poste_italiane_45.6909_13.1441.json,custom
45.669005,13.103592,osm_poste_italiane_45.6690_13.1036,Poste Italiane,ufficio_postale,ufficio_postale,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/poste_italiane_45.6690_13.1036.json,custom
45.688064,13.140195,ov_biblioteca_di_lignano_sabbiadoro_45.6881_13.1402,Biblioteca di Lignano Sabbiadoro,LIBRARY,biblioteca,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/biblioteca_di_lignano_sabbiadoro_45.6881_13.1402.json,custom
45.689023,13.139372,ov_centro_civico_sandro_pertini_45.6890_13.1394,Centro Civico Sandro Pertini,LIBRARY,biblioteca,https://raw.githubusercontent.com/pasqualelembo78/huntix-poi/main/italia/veneto/lignano_sabbiadoro/pages/centro_civico_sandro_pertini_45.6890_13.1394.json,custom
